"Gene","Global","Intra","CellType"
"TBC1D10C",0.599773999771575,2.66680504914782,"monocyte"
"TBX21",39637405122181096,NA,"monocyte"
"TBXAS1",0.790857383705333,5.84209407413596,"monocyte"
"TCOF1",0.482815753216134,1.35495503894226,"monocyte"
"TET2",1.21519818754674,5109065068312481,"monocyte"
"TFEB",0.301741043937459,0.703595512515573,"monocyte"
"TFEC",0.408334183115465,2.15941494630711,"monocyte"
"TLR4",0.378901790113513,2.69395158407883,"monocyte"
"TMC8",0.498656917647173,0.939601956289072,"monocyte"
"TMEM107",0.463080600907153,0.875509502842434,"monocyte"
"TMEM170B",0.186255432010683,0.673567350677201,"monocyte"
"TMIGD2",11319176247897406,0.00966509383353469,"monocyte"
"TMPO-AS1",8317450822027600,0.0458988517374349,"monocyte"
"TNFAIP8L2",0.170905944567625,0.538063590798604,"monocyte"
"TNFSF13",2768524451785809,0.0581113751334835,"monocyte"
"TNRC18",0.728116614281267,16.4402931685204,"monocyte"
"TPTEP2",0.121201041234135,0.159048645428039,"monocyte"
"TRAPPC5",0.0828267315666004,0.127739978661107,"monocyte"
"TRIM14",0.437225350264115,1.16378073967446,"monocyte"
"TSPAN32",0.0726003368112171,0.11587479831961,"monocyte"
"TTC7A",0.35411931320032,1.20073089152631,"monocyte"
"TXK",0.132056008279371,0.070682327121849,"monocyte"
"TXLNGY",0.629813951971537,1.02280236530831,"monocyte"
"TYK2",0.399141683390338,1.33534730671941,"monocyte"
"UBXN11",0.244965504249532,0.768912482933918,"monocyte"
"UNC13D",0.437544918123623,1.53061011010847,"monocyte"
"UNC93B1",0.54286160948257,1.98478408398008,"monocyte"
"USP24",0.683492347729922,2.4548077601667,"monocyte"
"USP28",0.154105905254244,0.271328517848039,"monocyte"
"USP9Y",0.209613084761395,0.220035857584994,"monocyte"
"UTY",0.441509777723531,1.17850609246202,"monocyte"
"VAV3",0.71414131369541,1.80306098078852,"monocyte"
"VCAN",0.411128694705129,1.74526967670384,"monocyte"
"WASH3P",0.234669469933357,0.549601147149415,"monocyte"
"WASH5P",0.226648362947066,0.339858878786572,"monocyte"
"WASHC2C",0.489962348479326,1.49856883280195,"monocyte"
"WDFY2",0.532473298077462,2.448718190181,"monocyte"
"WDFY4",0.15441147608172,0.325143285114022,"monocyte"
"WDR74",0.666891643983683,1.071247363813,"monocyte"
"WDR81",0.119458404011366,0.238865044701872,"monocyte"
"WDR83OS",4882154681921342,NA,"monocyte"
"YEATS2",0.210666268608323,0.497251691345171,"monocyte"
"Z93241.1",0.157398948922411,0.223826383754671,"monocyte"
"Z93930.2",0.352546821691505,1.16324662459154,"monocyte"
"Z97192.3",15457485602028884,0.119220521979726,"monocyte"
"ZAP70",6277660076622571,0.00264733343252432,"monocyte"
"ZBTB37",0.150503809186983,0.304503281520451,"monocyte"
"ZCWPW2",3196129753273586,0.0418172198139155,"monocyte"
"ZDHHC20",0.674450292507671,3.99770211207572,"monocyte"
"ZEB2-AS1",11529885253897428,0.308078034727072,"monocyte"
"ZFY",0.228436133610937,0.478156371269182,"monocyte"
"ZMYND8",1.0900314203509,7.570757434445,"monocyte"
"ZNF276",0.292407186476494,0.50211201238566,"monocyte"
"ZNF445",0.318577791029399,0.899368174250193,"monocyte"
"ZNF808",0.0904267415543862,0.136908348463163,"monocyte"
"ZYX",1.51291655701371,8.53767890365497,"monocyte"
"AC003681.1",0.201861167512993,16218491728006144,"nk cell"
"AC004687.1",0.827802233964366,0.280811851843189,"nk cell"
"AC007384.1",0.106109876782267,408804156419.165,"nk cell"
"AC007952.4",29271504091958036,1671171745.39171,"nk cell"
"AC008038.1",1.7603574449394,0.331785763254954,"nk cell"
"AC008735.2",20516966999736752,30729316758815016,"nk cell"
"AC009951.1",0.234394599783039,1905212387447770,"nk cell"
"AC010997.6",0.0670546851563714,NA,"nk cell"
"AC011446.2",7989292985395830,282252855.899709,"nk cell"
"AC016739.1",0.0861209524659662,22399750182.8879,"nk cell"
"AC017104.1",1280139287.62694,136237524977.321,"nk cell"
"AC020656.1",0.385572285126138,0.057483921545202,"nk cell"
"AC020911.2",0.237908846735509,13682330757629808,"nk cell"
"AC024293.1",1.28737429926525,1.09564164695654,"nk cell"
"AC025164.1",0.460750279177909,0.471283294889308,"nk cell"
"AC025171.2",0.0751281224075245,159569458378.682,"nk cell"
"AC087239.1",0.244669580499136,6589997623085824,"nk cell"
"AC096667.1",0.124307652759049,NA,"nk cell"
"AC103591.3",0.319474002881377,2914654827826180,"nk cell"
"AC109326.1",1.82106382076563,0.684317541831138,"nk cell"
"AC116533.1",0.376410573029666,0.171285304507576,"nk cell"
"AC119396.1",13055366074802476,2459289982989547,"nk cell"
"AC127502.1",0.0890358261624493,4559887522973.4,"nk cell"
"AC243960.1",0.129368485653651,0.442644687808415,"nk cell"
"AC245014.3",0.664351880584268,48337409126227824,"nk cell"
"AC245060.7",0.131704305006922,3163412781257612,"nk cell"
"AC245297.3",0.408036526608886,0.436264481782493,"nk cell"
"ACSF3",0.282261928496146,1658626070132750,"nk cell"
"AD000090.1",5004487006035168,240570929.753427,"nk cell"
"ADA2",0.780498932613356,0.21408555835801,"nk cell"
"ADAMTS2",0.285198250091392,NA,"nk cell"
"ADCY7",0.525183178373249,71098768.9603468,"nk cell"
"ADGRG5",6527919272.68276,10533218310.493,"nk cell"
"ADRB2",0.306905329415018,0.723152729594591,"nk cell"
"AF213884.3",8449390817596.45,174890120.238289,"nk cell"
"AFF3",0.125011274409862,NA,"nk cell"
"AGTRAP",1.11137379761325,1.02040267922235,"nk cell"
"AIF1",0.665328466763105,0.0510879567065378,"nk cell"
"AL021155.2",22407300251764360,200824774206.729,"nk cell"
"AL133415.1",0.0798497198052873,152893284.161401,"nk cell"
"AL138963.3",7623324939609508,51968118219149992,"nk cell"
"AL354733.3",0.165307771974012,6814027089150.52,"nk cell"
"AL355922.1",4392027702554099,NA,"nk cell"
"AL365475.1",21241433218988.4,140814079.55317,"nk cell"
"AL450998.2",0.181332900862125,280641219.934738,"nk cell"
"AL627171.1",0.117924365550999,36250194048723056,"nk cell"
"AL662899.2",72845579376102432,16563486742591.8,"nk cell"
"AL669831.1",6246349868831046,46298571281.7907,"nk cell"
"ALDOA",0.5895133366526,0.352133537921323,"nk cell"
"ALOX15B",0.140699029863452,NA,"nk cell"
"AMPH",0.136828409644336,NA,"nk cell"
"ANKRD13D",1.76057945827437,0.427972255459826,"nk cell"
"AOAH",0.54187528759595,0.818552630254653,"nk cell"
"AP003733.4",0.142161695359575,657180316.150608,"nk cell"
"AP1B1",0.720812447271994,0.0739081970039056,"nk cell"
"AP4E1",0.167426966504327,798745258789.195,"nk cell"
"APAF1",0.363087924574715,0.0961661431958452,"nk cell"
"APOBEC3G",0.215827886969257,1.50362217298802,"nk cell"
"APOBR",0.354721205726258,0.250942855855071,"nk cell"
"ARHGAP27",0.451268223112769,22107928731226028,"nk cell"
"ARHGAP4",1.28731514186505,0.263445202535455,"nk cell"
"ARHGEF2",1.10994338268055,0.290538159933139,"nk cell"
"ASCL2",0.0681874882292357,3766763249284723,"nk cell"
"ASGR1",0.245612426370982,NA,"nk cell"
"ASGR2",0.121662673142813,NA,"nk cell"
"ATAD2B",0.527993875023236,0.224863327609846,"nk cell"
"ATAD5",0.0837974490721123,20768624182665548,"nk cell"
"ATP13A1",0.212305423637568,3688077974559051,"nk cell"
"ATP2B1-AS1",1.89533859032544,0.499033176794569,"nk cell"
"ATP6V0A2",0.216241665315645,2937855329845720,"nk cell"
"ATP6V0C",0.142238494483085,0.17059511779146,"nk cell"
"ATP8B4",0.197107461078128,6691552514616834,"nk cell"
"AZU1",6295687562758805,14618779284319.3,"nk cell"
"BAHCC1",0.0556904949113936,15877070216.6075,"nk cell"
"BCL11A",0.233746492499287,NA,"nk cell"
"BEST1",0.281139113866854,11683359891577640,"nk cell"
"BLK",0.0873694195224229,0.002411587376847,"nk cell"
"BMS1P1",0.0846088960132862,990421755404427,"nk cell"
"BRI3BP",0.276394770024337,612115594.675867,"nk cell"
"BTK",0.473638570221526,NA,"nk cell"
"BTN3A3",0.112803839148036,4652144325309726,"nk cell"
"BX284668.5",0.153117966930628,17152474195.8571,"nk cell"
"C11orf21",0.0901775095892037,3954159550695813,"nk cell"
"C17orf49",657098987.118556,2470325998703514,"nk cell"
"C1orf162",2.01670023273249,1.99142019172044,"nk cell"
"C21orf58",5656123185926562,215132973.727706,"nk cell"
"C5orf30",0.124028209996279,NA,"nk cell"
"CABIN1",0.389796017534722,0.529395292997567,"nk cell"
"CALHM6",0.155113075743812,21279536662082.2,"nk cell"
"CARD11",177878820.755423,3285128528648073,"nk cell"
"CARD9",0.0826762175341904,NA,"nk cell"
"CASP1",0.789063324889967,0.303075937018053,"nk cell"
"CCDC88A",1.03495277930529,0.0693863292111235,"nk cell"
"CCDC88B",0.863912501507522,0.406122146407463,"nk cell"
"CCDC88C",1.18248490014928,2.28874047387193,"nk cell"
"CCL3",0.468902598380955,1.24141366136015,"nk cell"
"CCR1",0.24235972198859,7000458244798963,"nk cell"
"CCR2",2062823019476938,NA,"nk cell"
"CD14",0.465011275091843,NA,"nk cell"
"CD163",0.44012172874662,0.00588573281782239,"nk cell"
"CD180",0.119935956698142,NA,"nk cell"
"CD1D",0.17602559663429,NA,"nk cell"
"CD244",35483798227162964,5051846114635.36,"nk cell"
"CD247",3893001104746554,797929191990348,"nk cell"
"CD300A",0.285978325654562,0.48365448788263,"nk cell"
"CD300C",0.0691765493538514,19408071375.8598,"nk cell"
"CD302",0.572371120407673,0.0144316683663739,"nk cell"
"CD33",0.231689512869807,NA,"nk cell"
"CD38",0.129388563926548,40256674089.5011,"nk cell"
"CD68",0.20044368168177,84324855.927974,"nk cell"
"CD7",0.157833751856796,24042212018.711,"nk cell"
"CD79B",0.227893900802854,0.18977909526288,"nk cell"
"CDK11A",0.445954602122281,0.220872832615782,"nk cell"
"CDK5RAP3",0.13812781766058,1818410701468.87,"nk cell"
"CDK6",0.229838918674443,0.169767569370465,"nk cell"
"CEBPA",0.214187471777923,650817510965440,"nk cell"
"CEP78",0.144108465774289,0.563446948628264,"nk cell"
"CES1",0.203815297736009,0.00549542228996119,"nk cell"
"CFP",2835902512687361,NA,"nk cell"
"CHFR",0.403437387949754,5028236532852179,"nk cell"
"CHST11",0.533415318908471,0.326608162705356,"nk cell"
"CHST12",0.419617996454652,1.04207852218174,"nk cell"
"CLASP1",0.38565611780989,0.505379490510296,"nk cell"
"CLCN7",0.349789539442727,1336382895688510,"nk cell"
"CLEC11A",0.251832589367391,0.0183749301635524,"nk cell"
"CLEC12A",0.334578050134217,NA,"nk cell"
"CLIC3",3722044432216044,2.97151410064256,"nk cell"
"CLK2",0.186670795665794,103784537.753849,"nk cell"
"CLN3",0.0736636250561445,5481257700.35424,"nk cell"
"CLSTN3",0.0745397752805851,51246245.6769326,"nk cell"
"CNTRL",2.73335860926825,0.296401451934169,"nk cell"
"COMMD9",0.454176182818502,0.0879523900481761,"nk cell"
"COQ7",0.367024871825631,0.243431828311254,"nk cell"
"COX16",0.216071265855008,6636727380.1125,"nk cell"
"CPT1A",0.923371557392102,0.442499797086981,"nk cell"
"CTBP1",1.60291201677995,0.637727262640391,"nk cell"
"CTSW",0.165366531759823,1305161246616166,"nk cell"
"CX3CR1",14723122717622638,6402433949488004,"nk cell"
"CXorf21",0.144631065593502,4444504995.82584,"nk cell"
"CXXC5",0.556708212046997,1.12015103593622,"nk cell"
"CYBB",0.713021252676481,0.00373865395206834,"nk cell"
"DCTN4",0.981323389227034,0.274068096844667,"nk cell"
"DEFA3",9715199052336126,1334555812472066,"nk cell"
"DEFA4",5976211054652577,2614367837665.98,"nk cell"
"DENND1A",0.210229121952034,340493937586844,"nk cell"
"DENND2D",0.376354650885722,5.02391231970688,"nk cell"
"DGKG",4499173308759024,137701781.213903,"nk cell"
"DGKZ",1.8942098012485,2.24415121059432,"nk cell"
"DIAPH2",1.0765774096835,0.156890587999797,"nk cell"
"DIP2A",0.816354363776435,656180455366.408,"nk cell"
"DLEU2",0.392642814473896,12055922602201256,"nk cell"
"DMXL2",0.358547930538795,0.0168130081672336,"nk cell"
"DNAJC13",0.456376401151007,0.0920336493127832,"nk cell"
"DOCK11",1.61280396263142,0.89634730144902,"nk cell"
"DOK2",0.704957853183801,2.44065003277658,"nk cell"
"DPYD",0.813845548402861,0.411526217867321,"nk cell"
"DUSP6",0.737052535937444,0.316744632824794,"nk cell"
"E2F3",0.519165265727758,0.0752401633187823,"nk cell"
"EEF1G",0.0843865131221778,392348422.583391,"nk cell"
"EFCAB2",0.16086171842379,3706777932745681,"nk cell"
"EFTUD2",0.431538275076921,4064678895556537,"nk cell"
"EHBP1L1",1.48618038185824,0.199693827886968,"nk cell"
"EIF4A1",1.51892674710418,0.582715089885292,"nk cell"
"ELANE",33994253397688.5,2515119637713851,"nk cell"
"ELMO1",0.729843208877565,0.218314430250197,"nk cell"
"EMILIN2",0.486993928899037,0.0253329397456747,"nk cell"
"EOMES",8911189543.64595,2849885421770685,"nk cell"
"EPS15L1",0.258137233983212,19555963847204152,"nk cell"
"EREG",0.363354469755606,NA,"nk cell"
"ETV6",1.45301790491638,0.124090729175631,"nk cell"
"FAM111A",0.817989516281959,0.391745993159168,"nk cell"
"FAM117A",0.228269620712731,0.353271942564679,"nk cell"
"FAM129C",3685851847616710,NA,"nk cell"
"FAM198B-AS1",0.0764773726852971,NA,"nk cell"
"FAM30A",5923141555453646,NA,"nk cell"
"FANCA",37789227626.366,2648905415.05008,"nk cell"
"FCGR3A",0.417371720775202,1468391036588354,"nk cell"
"FCN1",0.175815350255351,NA,"nk cell"
"FCRL6",1588229192.3529,18731131333.4407,"nk cell"
"FCRLA",2840074323741721,NA,"nk cell"
"FES",0.393714452751266,1958393577.17729,"nk cell"
"FGD2",0.420004980298678,21759990523319316,"nk cell"
"FGFBP2",9893955123451392,1.88072195322292,"nk cell"
"FGL2",0.50066394351148,0.0860858949986724,"nk cell"
"FGR",1.16482575248069,2.42084956620945,"nk cell"
"FLI1",2.07236086883584,0.807733928286979,"nk cell"
"FLT3",1274930627696.13,NA,"nk cell"
"FMN1",0.231221803091655,328706933318.737,"nk cell"
"G6PD",0.664587407913363,0.369380989878349,"nk cell"
"GAB3",0.27697788825925,3282628946953263,"nk cell"
"GABARAP",1.04633602788553,0.607612364318956,"nk cell"
"GAK",1.17887166951678,0.388637105015052,"nk cell"
"GAPT",0.218790876055273,NA,"nk cell"
"GASK1B",0.32613202907094,0.00281156024364053,"nk cell"
"GBP5",0.131778841888714,1.14716530994938,"nk cell"
"GIHCG",0.129983736706111,10149237667754222,"nk cell"
"GM2A",0.40929322993273,0.0343133198430342,"nk cell"
"GNLY",2313336756570978,1182606459454025,"nk cell"
"GOLGA8A",0.294160010182043,0.335811841914916,"nk cell"
"GOLGA8B",0.300448316993085,0.511538585423277,"nk cell"
"GOLGA8N",504207760.324304,76133794825.6683,"nk cell"
"GPM6A",0.393662457986908,4474881352471798,"nk cell"
"GPR141",1162800213270.14,6770950444850169,"nk cell"
"GRK3",0.517934574851259,NA,"nk cell"
"GSAP",0.322026481518513,0.488041488230975,"nk cell"
"GSE1",0.342961047867242,0.261175163372389,"nk cell"
"GSR",0.715032731771319,0.235193244250627,"nk cell"
"GSTM2",2729360983205628,4374495561102758,"nk cell"
"GVINP1",0.212125760868369,0.563855099404402,"nk cell"
"GZMA",7141128479408301,72107232299217.2,"nk cell"
"GZMB",0.131086439570253,3354753057848668,"nk cell"
"HDAC10",0.167502381284767,3789467818.17423,"nk cell"
"HDAC9",0.242100262343236,175372086177.897,"nk cell"
"HELLS",15605056550185302,933893690.138511,"nk cell"
"HIST1H2AG",0.102187993062706,193659851.22424,"nk cell"
"HIST1H2AK",1451143833118483,11846682757925042,"nk cell"
"HIST1H2BE",9551893621662948,1018495253816988,"nk cell"
"HIST1H4E",0.1238757492526,73977330031.866,"nk cell"
"HIST2H2AA4",0.0850594973550995,1243472020.37085,"nk cell"
"HLA-H",211697732288.583,14064834743555152,"nk cell"
"HSH2D",0.287054672502817,0.87703351977215,"nk cell"
"HTT",0.606284851729976,0.215988656296312,"nk cell"
"HVCN1",0.545286580329284,0.0577008266587306,"nk cell"
"IFI30",0.204550983887899,NA,"nk cell"
"IKZF3",0.391986624502758,6.80818291608993,"nk cell"
"IL17RA",1.21846791294167,0.273086116563643,"nk cell"
"IL1R2",0.19516203000277,NA,"nk cell"
"IL27RA",0.454209370002676,0.358549469724941,"nk cell"
"IL2RB",3115823369203523,3.10329553220646,"nk cell"
"INPP4A",0.465556500128992,0.871857081740481,"nk cell"
"INPPL1",0.370224330233505,1515239838369768,"nk cell"
"IRAK3",0.982042730204937,NA,"nk cell"
"IRF5",0.244904956508877,501001080254051,"nk cell"
"IRF8",1.63513159381508,0.29190903315707,"nk cell"
"ITGAL",0.499394934259879,1.17805973489749,"nk cell"
"ITGAM",0.637568853421438,1.83909798392223,"nk cell"
"ITPK1",0.378531938590463,7131260796303938,"nk cell"
"JAZF1",0.417410218310326,0.233180186933239,"nk cell"
"JDP2",0.576917968051375,NA,"nk cell"
"KCNAB2",0.896668678825867,0.596024368512794,"nk cell"
"KCNE1",0.172042121202652,NA,"nk cell"
"KCNE3",0.225023540293772,NA,"nk cell"
"KCTD12",0.530890348977301,NA,"nk cell"
"KDM5D",0.21141331323113,9931585846901.25,"nk cell"
"KIAA0930",0.620318689788633,0.112516744094734,"nk cell"
"KLHL8",0.346064015986661,0.105238644693423,"nk cell"
"KLRC1",9897730999594912,4661294520006101,"nk cell"
"KLRD1",1665951491984336,5346592908.06207,"nk cell"
"KLRF1",7048109135483814,5.31416508613021,"nk cell"
"KMT2D",0.450083279410901,0.223760207689134,"nk cell"
"KMT2E-AS1",0.578520868840485,0.722438048444218,"nk cell"
"KRI1",0.257609264140806,63510257258.0594,"nk cell"
"LAIR1",0.872715406622399,0.685235412796636,"nk cell"
"LAT2",1.61292732901648,0.655464091673797,"nk cell"
"LFNG",0.350592398751357,7518943122148854,"nk cell"
"LGALS9",0.655713740014191,0.0650892861888325,"nk cell"
"LILRA2",0.275836427044023,NA,"nk cell"
"LILRB1",0.232453616638504,27348263622513808,"nk cell"
"LILRB2",0.327679663270113,NA,"nk cell"
"LILRB4",0.165258167359801,NA,"nk cell"
"LINC00174",0.104708819217636,4762326371104913,"nk cell"
"LINC00877",5870954621431372,NA,"nk cell"
"LINC01138",0.190939797017061,0.620440464268511,"nk cell"
"LINC01145",19187178273926772,98730415989923344,"nk cell"
"LINC01220",4940053696454344,2025255588.70613,"nk cell"
"LINC01857",5126913710940543,NA,"nk cell"
"LINC02256",0.119993058385345,3383247494148878,"nk cell"
"LRRC37A4P",0.153321359112099,5503082769749543,"nk cell"
"LST1",0.674739689064702,0.102964265332378,"nk cell"
"LTA4H",1.38879732407426,0.292433218195828,"nk cell"
"LY86",0.534240192830349,0.00248569446647551,"nk cell"
"LYL1",0.65579325725878,0.0280583882351118,"nk cell"
"LYZ",0.70160262115748,NA,"nk cell"
"MAN2B1",0.20706120374343,3237624272841023,"nk cell"
"MANBA",0.642778977015348,0.0947030397239338,"nk cell"
"MAP3K1",1.43683253011272,0.208970450451399,"nk cell"
"MAPK8IP3",0.219419475804584,6624742306052552,"nk cell"
"MARC1",0.183582459607884,NA,"nk cell"
"MARCH1",1.15685034134211,0.0107945565995847,"nk cell"
"MATK",110540236.404261,1.03303192222093,"nk cell"
"MATR3-1",0.266735513505074,7719223990195218,"nk cell"
"MCTP2",0.733623555100468,5.73913001127368,"nk cell"
"MIR181A1HG",0.184697216093117,378700202.581169,"nk cell"
"MIR3188",39405569502258776,337045765.877253,"nk cell"
"MLC1",20351996145.4732,7735859000.25774,"nk cell"
"MPEG1",0.452842481292933,NA,"nk cell"
"MPO",6456907369097751,7426271413875024,"nk cell"
"MRPS24",3580784874672062,2596779720917234,"nk cell"
"MRTFA",0.358549231074439,743268949.005101,"nk cell"
"MS4A1",0.11916577427505,0.0576288546871527,"nk cell"
"MS4A3",12095667478216546,1646295892284994,"nk cell"
"MS4A4E",0.0720157871742066,NA,"nk cell"
"MS4A6A",0.608558071313853,NA,"nk cell"
"MT-TC",0.0922303799855318,80141040.2015075,"nk cell"
"MT-TE",0.416841328515798,3166732494507484,"nk cell"
"MT-TG",0.145788796879341,2618121010007.28,"nk cell"
"MT-TK",0.247038529693847,1012045505.6096,"nk cell"
"MT-TS2",0.622868339752841,0.180939567736856,"nk cell"
"MT-TV",0.510708408662372,0.165053850581157,"nk cell"
"MTG1",0.118708322338631,986804618.325393,"nk cell"
"MYB",289744821.032441,403802177.077159,"nk cell"
"MYO15B",0.220598859284926,5646625501.06105,"nk cell"
"MYO1G",1.68473091513027,1.33100014997811,"nk cell"
"MZF1-AS1",0.0699905800537941,190131550.452324,"nk cell"
"NAIP",0.51571045682291,0.0536161066840621,"nk cell"
"NAPSB",0.172377494444972,NA,"nk cell"
"NBPF10",0.0974532640202539,347164516.988147,"nk cell"
"NBPF12",0.178144014520707,26308902453490,"nk cell"
"NBPF14",0.292434529901881,3325723278750936,"nk cell"
"NCAM1",0.0845369833299885,31108468652722016,"nk cell"
"NCR1",49068592031340160,7311352557274944,"nk cell"
"NCR3",5302638736869260,19578641053.8597,"nk cell"
"NDUFV2P1",5604147720850404,278736912.514685,"nk cell"
"NEIL1",7480399019486.42,2827339854094344,"nk cell"
"NFATC3",0.458716015061382,0.664286387407955,"nk cell"
"NFE2",0.201348236849695,NA,"nk cell"
"NKG7",0.526453447749893,6348344836131222,"nk cell"
"NLRC3",9453007382356816,3121933597393833,"nk cell"
"NLRP3",0.355161966267475,0.0273934985719564,"nk cell"
"NME2",0.291882777344406,0.250154184363002,"nk cell"
"NPIPB5",0.152780043855472,1685494218620430,"nk cell"
"NRROS",0.142025876818103,103847151.61548,"nk cell"
"NUP210",0.411766975280159,0.27136155035114,"nk cell"
"OGFR",0.895545097682242,0.230342979806243,"nk cell"
"OSBPL5",0.0881448927129485,2642006255394218,"nk cell"
"P2RX7",0.138396443465814,49630069713.6376,"nk cell"
"PAGR1",0.0848681019400777,26401761342541976,"nk cell"
"PARP15",0.184479932544549,0.406154550294546,"nk cell"
"PARVG",1.52721258072376,0.273501448586992,"nk cell"
"PCNT",0.237417930576243,1401415256.46445,"nk cell"
"PDE7A",1.04675502964034,0.679837479419318,"nk cell"
"PDZD4",199256959.924162,19441424954229784,"nk cell"
"PHKA2",0.181274005166871,80690954.9268877,"nk cell"
"PI4KA",0.297019970070524,6337157087033116,"nk cell"
"PIK3R5",0.331533952192575,0.291823367487613,"nk cell"
"PIKFYVE",0.636851029707053,0.136841277818908,"nk cell"
"PLBD1",0.166554725855958,NA,"nk cell"
"PLCB2",0.517667868908128,0.237434041129032,"nk cell"
"PLCG2",0.48760404740385,0.342232367817967,"nk cell"
"PLCL2",0.496366962644115,0.613839612138859,"nk cell"
"PLEKHG3",0.0864050089393363,9489730519952068,"nk cell"
"PLXND1",0.482456834272693,0.276102607487437,"nk cell"
"POLD4",0.243262089562994,13978720399640902,"nk cell"
"POU2F2",1.44884253870573,0.204648264778797,"nk cell"
"PPIL2",0.248519765517631,14244256593681064,"nk cell"
"PPP1R9B",0.501808877883151,0.117623642100251,"nk cell"
"PPP5C",0.248725968266013,10763345841343294,"nk cell"
"PPP6R1",0.208230899520061,10290072113.1969,"nk cell"
"PPP6R2",0.921951279217448,0.566348057406672,"nk cell"
"PRAM1",0.259675925244761,572654057.857312,"nk cell"
"PRF1",8301083094221464,568361560608.234,"nk cell"
"PRKY",0.135083350999475,13678961205499670,"nk cell"
"PRSS57",59183039326387624,4056658957.55058,"nk cell"
"PRTN3",2515115855812524,7641438344995751,"nk cell"
"PSD4",0.319805331747088,10626911037.4303,"nk cell"
"PSMA6",0.476319965771249,0.192526380194982,"nk cell"
"PSMB8-AS1",0.476902563612934,0.311025612135888,"nk cell"
"PSTPIP1",0.594839873192489,0.659016871254782,"nk cell"
"PTCH2",3857717158053990,226380854063.985,"nk cell"
"PTGDR",7726442058296873,1.11373622097863,"nk cell"
"PTPN18",1.81789822538313,0.745190363152427,"nk cell"
"PTPN4",0.26685778398783,2.22101044760614,"nk cell"
"PTPN7",0.318771927735952,1.08923751838725,"nk cell"
"PTPRCAP",15786872544951024,3401231696215574,"nk cell"
"PYCARD",1.58106707018971,0.916078648978704,"nk cell"
"PYHIN1",2094136047973326,7.64044375679985,"nk cell"
"RAB44",46269614283725624,4444504995.82584,"nk cell"
"RABEP2",0.161784840156565,412314690.228912,"nk cell"
"RALGPS2",0.291912299904085,0.0697647961256664,"nk cell"
"RASSF1",0.58950881661695,0.69701008506528,"nk cell"
"RASSF2",0.692337594081981,0.046652517943592,"nk cell"
"REEP4",0.21625601806083,378749128.654094,"nk cell"
"RF00003",3475955394224352,14093771799047876,"nk cell"
"RF00003-10",0.296234103754136,2824512410194130,"nk cell"
"RF00003-11",25778114217460348,335064282.546967,"nk cell"
"RF00003-2",4164441985610.75,11917850964114842,"nk cell"
"RF00003-7",35709270589762920,58856358207.176,"nk cell"
"RF00003-9",37661048419147624,1767696864.56578,"nk cell"
"RF00012-39",17277905243520776,92862346111457.5,"nk cell"
"RF00017-71",0.300459983859273,1541606243.287,"nk cell"
"RHBDF2",0.432990868822165,0.228689902614472,"nk cell"
"RIN3",0.955193354642259,0.456372751323354,"nk cell"
"RN7SL2",0.482796661841736,0.777844162857839,"nk cell"
"RNASE2",0.366505071287384,0.0252711916902751,"nk cell"
"RNASE6",0.539124376375152,0.00844693796251503,"nk cell"
"RNASEK",0.446272737875054,0.286876218434254,"nk cell"
"RNF220",0.599547633928749,0.176551419103568,"nk cell"
"RNPEP",0.506608413380577,0.0726003839056618,"nk cell"
"RNU1-122P",1431251054077639,335064282.546967,"nk cell"
"RNU2-63P",15744903603838088,11316535985221912,"nk cell"
"RNU4-1",9898037693658970,1144706615.75817,"nk cell"
"RNU4-2",0.286964848441348,276879763324918,"nk cell"
"RNU4ATAC",1039507012256827,196870497.738661,"nk cell"
"RNU5A-1",20743588333992696,1514645984.60734,"nk cell"
"RNU5B-1",115647009084629552,6449373516.62196,"nk cell"
"RNU5D-1",5673409774657822,20298918789.2547,"nk cell"
"RNU5E-4P",21008867343893408,222825749.574379,"nk cell"
"RNU5F-1",5240022953838423,858174347.789473,"nk cell"
"RNVU1-15",4426800037340990,23228170255270060,"nk cell"
"RNVU1-19",16170487475404012,9263894604631062,"nk cell"
"RNVU1-4",449783769231.299,260852935.504487,"nk cell"
"RNVU1-6",5492909074133849,459100432.13209,"nk cell"
"RPL22P1",0.334550446176235,0.127965436597096,"nk cell"
"RPS6KA4",0.201645542738787,217258445.7322,"nk cell"
"RRP12",0.204796225924488,3496056134941958,"nk cell"
"RUNX1",1.20028423184044,0.243799268543978,"nk cell"
"S100PBP",0.350666532591618,0.355422331759602,"nk cell"
"S100Z",18248832721851868,4444504995.82584,"nk cell"
"S1PR5",106379817822531264,25378131941900856,"nk cell"
"SAMD3",2756660754721085,21.1946875493952,"nk cell"
"SAP30",0.679459592900534,0.112628173157425,"nk cell"
"SASH3",0.926824392911842,0.666578901815132,"nk cell"
"SCIMP",0.424326025445148,0.044006037753488,"nk cell"
"SDR42E2",0.126991957317056,9642836056507880,"nk cell"
"SERPINB8",0.256220077936987,186513757.869728,"nk cell"
"SH2D1B",34015950192649544,6097866942512202,"nk cell"
"SH2D3C",0.228727832814991,1692796796782838,"nk cell"
"SH3BP1",0.361619425226934,0.340461427673884,"nk cell"
"SH3BP2",0.88601839155951,0.703928447990584,"nk cell"
"SIGLEC7",0.102037414764634,15970203637810186,"nk cell"
"SIGLEC9",0.118811110994968,34101168753.0943,"nk cell"
"SIRPB2",0.102566686296488,NA,"nk cell"
